date,window_idx,decision_raw,position,latency_s,attempts,error
2025-03-06,0,HOLD,0.0,206.31,1,
2025-03-07,0,HOLD,0.0,230.59,1,
2025-03-08,0,HOLD,0.0,224.31,1,
2025-03-09,0,SELL,-1.0,227.47,1,
2025-03-10,0,HOLD,0.0,227.86,1,
2025-03-11,0,SELL,-1.0,347.98,1,
2025-03-12,0,HOLD,0.0,226.02,1,
2025-03-13,0,SELL,-1.0,252.29,1,
2025-03-14,0,HOLD,0.0,210.15,1,
2025-03-15,0,HOLD,0.0,241.94,1,
2025-03-16,0,HOLD,0.0,283.07,1,
2025-03-17,0,HOLD,0.0,238.24,1,
2025-03-18,0,HOLD,0.0,229.07,1,
2025-03-19,0,HOLD,0.0,225.57,1,
2025-03-20,0,SELL,-1.0,297.46,1,
2025-03-21,0,HOLD,0.0,305.43,1,
2025-03-22,0,HOLD,0.0,208.73,1,
2025-03-23,0,HOLD,0.0,260.14,1,
2025-03-24,0,SELL,-1.0,226.44,1,
2025-03-25,0,HOLD,0.0,216.45,1,
2025-03-26,0,HOLD,0.0,310.41,1,
2025-03-27,0,HOLD,0.0,222.25,1,
2025-03-28,0,BUY,1.0,225.95,1,
2025-03-29,0,HOLD,0.0,219.78,1,
2025-03-30,0,SELL,-1.0,239.71,1,
2025-03-31,0,HOLD,0.0,209.76,1,
2025-04-01,0,HOLD,0.0,240.71,1,
2025-04-02,0,HOLD,0.0,235.73,1,
2025-04-03,0,HOLD,0.0,309.58,1,
2025-04-04,0,SELL,-1.0,234.28,1,
2025-04-05,0,SELL,-1.0,246.6,1,
2025-04-06,0,HOLD,0.0,269.43,1,
2025-04-07,0,HOLD,0.0,219.97,1,
2025-04-08,0,HOLD,0.0,240.15,1,
2025-04-09,0,HOLD,0.0,297.86,1,
2025-04-10,0,HOLD,0.0,318.29,1,
2025-04-11,0,SELL,-1.0,237.6,1,
2025-04-12,0,HOLD,0.0,230.75,1,
2025-04-13,0,HOLD,0.0,215.65,1,
2025-04-14,0,HOLD,0.0,232.48,1,
2025-04-15,0,HOLD,0.0,233.83,1,
2025-04-16,0,SELL,-1.0,219.83,1,
2025-04-17,0,SELL,-1.0,237.75,1,
2025-04-18,0,HOLD,0.0,264.17,1,
2025-04-19,0,HOLD,0.0,204.7,1,
2025-04-20,0,SELL,-1.0,265.66,1,
2025-04-21,0,SELL,-1.0,328.06,1,
2025-04-22,0,SELL,-1.0,213.59,1,
2025-04-23,0,HOLD,0.0,224.05,1,
2025-04-24,0,SELL,-1.0,247.96,1,
2025-04-25,0,SELL,-1.0,223.47,1,
2025-04-26,0,HOLD,0.0,301.04,1,
2025-04-27,0,SELL,-1.0,266.32,2,
2025-04-28,0,HOLD,0.0,231.52,1,
2025-04-29,0,SELL,-1.0,220.38,1,
2025-04-30,0,SELL,-1.0,220.7,1,
2025-05-01,0,SELL,-1.0,213.27,1,
2025-05-02,0,HOLD,0.0,213.74,1,
2025-05-03,0,SELL,-1.0,242.22,1,
2025-05-04,0,SELL,-1.0,212.32,1,
2025-05-05,0,HOLD,0.0,254.27,1,
2025-05-06,0,SELL,-1.0,244.91,1,
2025-05-07,0,SELL,-1.0,251.73,1,
2025-05-08,0,HOLD,0.0,296.46,1,
2025-05-09,0,SELL,-1.0,234.76,1,
2025-05-10,0,SELL,-1.0,252.94,1,
2025-05-11,0,SELL,-1.0,218.1,1,
2025-05-12,0,HOLD,0.0,237.01,1,
2025-05-13,0,HOLD,0.0,209.6,1,
2025-05-14,0,HOLD,0.0,224.96,1,
2025-05-15,0,HOLD,0.0,222.63,1,
2025-05-16,0,SELL,-1.0,303.78,1,
2025-05-17,0,HOLD,0.0,267.22,1,
2025-05-18,0,SELL,-1.0,229.59,1,
2025-05-19,0,SELL,-1.0,225.33,1,
2025-05-20,0,SELL,-1.0,285.3,1,
2025-05-21,0,HOLD,0.0,310.27,1,
2025-05-22,0,SELL,-1.0,231.18,1,
2025-05-23,0,HOLD,0.0,219.28,1,
2025-05-24,0,HOLD,0.0,215.03,1,
2025-05-25,0,HOLD,0.0,243.34,1,
2025-05-26,0,HOLD,0.0,237.16,1,
2025-05-27,0,SELL,-1.0,240.58,1,
2025-05-28,0,HOLD,0.0,262.65,1,
2025-05-29,0,HOLD,0.0,285.18,1,
2025-05-30,0,SELL,-1.0,239.24,1,
2025-05-31,0,HOLD,0.0,251.88,1,
2025-06-01,0,SELL,-1.0,239.27,1,
2025-06-02,0,SELL,-1.0,225.36,1,
2025-06-03,0,SELL,-1.0,228.89,1,
2025-06-04,0,HOLD,0.0,334.88,1,
2025-06-05,0,SELL,-1.0,226.83,1,
2025-06-06,0,HOLD,0.0,283.67,1,
2025-06-07,0,SELL,-1.0,209.71,1,
2025-06-08,0,HOLD,0.0,242.42,1,
2025-06-09,0,HOLD,0.0,248.12,1,
2025-06-10,0,HOLD,0.0,242.57,1,
2025-06-11,0,HOLD,0.0,251.1,1,
2025-06-12,0,SELL,-1.0,238.83,1,
2025-06-13,0,SELL,-1.0,275.36,1,
2025-06-14,0,SELL,-1.0,233.67,1,
2025-06-15,0,SELL,-1.0,241.1,1,
2025-06-16,0,HOLD,0.0,240.09,1,
2025-06-17,0,SELL,-1.0,297.56,2,
2025-06-18,0,HOLD,0.0,216.84,1,
2025-06-19,0,HOLD,0.0,226.71,1,
2025-06-20,0,SELL,-1.0,301.08,1,
2025-06-21,0,SELL,-1.0,239.05,1,
2025-06-22,0,HOLD,0.0,280.33,1,
2025-06-23,0,HOLD,0.0,223.86,1,
2025-06-24,0,SELL,-1.0,250.01,1,
2025-06-25,0,HOLD,0.0,259.83,1,
2025-06-26,0,HOLD,0.0,314.24,1,
2025-06-27,0,HOLD,0.0,222.85,1,
2025-06-28,0,HOLD,0.0,286.24,1,
2025-06-29,0,HOLD,0.0,249.39,1,
2025-06-30,0,SELL,-1.0,316.55,2,
2025-07-01,0,HOLD,0.0,287.54,1,
2025-07-02,0,SELL,-1.0,264.45,1,
2025-07-03,0,HOLD,0.0,237.87,1,
2025-07-04,0,SELL,-1.0,243.84,1,
2025-07-05,0,HOLD,0.0,281.18,1,
2025-07-06,0,HOLD,0.0,216.32,1,
2025-07-07,0,HOLD,0.0,215.38,1,
2025-07-08,0,SELL,-1.0,272.51,1,
2025-07-09,0,SELL,-1.0,214.5,1,
2025-07-10,0,SELL,-1.0,231.34,1,
2025-07-11,0,SELL,-1.0,221.16,1,
2025-07-12,0,HOLD,0.0,248.61,1,
2025-07-13,0,SELL,-1.0,242.73,1,
2025-07-14,0,SELL,-1.0,240.31,1,
2025-07-15,0,SELL,-1.0,248.19,2,
2025-07-16,0,HOLD,0.0,313.56,1,
2025-07-17,0,SELL,-1.0,325.4,1,
2025-07-18,0,SELL,-1.0,290.92,1,
2025-07-19,0,SELL,-1.0,219.31,1,
2025-07-20,0,HOLD,0.0,271.55,1,
2025-07-21,0,BUY,1.0,224.97,1,
2025-07-22,0,SELL,-1.0,269.24,1,
2025-07-23,0,SELL,-1.0,222.85,1,
2025-07-24,0,SELL,-1.0,296.99,1,
2025-07-25,0,HOLD,0.0,248.19,1,
2025-07-26,0,HOLD,0.0,235.39,1,
2025-07-27,0,HOLD,0.0,240.35,1,
2025-07-28,0,HOLD,0.0,279.1,1,
2025-07-29,0,HOLD,0.0,234.52,1,
2025-07-30,0,HOLD,0.0,255.39,1,
2025-07-31,0,SELL,-1.0,309.02,1,
2025-08-01,0,SELL,-1.0,224.97,1,
2025-08-02,0,SELL,-1.0,249.98,1,
2025-08-03,0,HOLD,0.0,250.43,1,
2025-08-04,0,HOLD,0.0,238.49,1,
2025-08-05,0,SELL,-1.0,236.0,1,
2025-08-06,0,SELL,-1.0,250.28,1,
2025-08-07,0,HOLD,0.0,220.25,1,
2025-08-08,0,HOLD,0.0,243.88,1,
2025-08-09,0,SELL,-1.0,221.12,1,
2025-08-10,0,HOLD,0.0,229.2,1,
2025-08-11,0,HOLD,0.0,231.57,1,
2025-08-12,0,SELL,-1.0,256.09,1,
2025-08-13,0,HOLD,0.0,500.61,2,
2025-08-14,0,HOLD,0.0,264.85,1,
2025-08-15,0,SELL,-1.0,229.31,1,
2025-08-16,0,SELL,-1.0,343.24,1,
2025-08-17,0,SELL,-1.0,228.69,1,
2025-08-18,0,HOLD,0.0,299.27,1,
2025-08-19,0,SELL,-1.0,241.73,1,
2025-08-20,0,HOLD,0.0,237.71,1,
2025-08-21,0,SELL,-1.0,210.05,1,
2025-08-22,0,HOLD,0.0,256.33,1,
2025-08-23,0,SELL,-1.0,245.34,1,
2025-08-24,0,HOLD,0.0,232.57,1,
2025-08-25,0,HOLD,0.0,284.27,1,
2025-08-26,0,HOLD,0.0,263.28,1,
2025-08-27,0,SELL,-1.0,232.87,1,
2025-08-28,0,HOLD,0.0,236.98,1,
2025-08-29,0,HOLD,0.0,254.68,1,
2025-08-30,0,HOLD,0.0,222.92,1,
2025-08-31,0,SELL,-1.0,231.77,1,
2025-09-01,0,SELL,-1.0,240.25,1,
2025-09-02,0,SELL,-1.0,251.7,1,
2025-09-03,0,SELL,-1.0,249.64,1,
2025-09-04,0,HOLD,0.0,227.97,1,
2025-09-05,0,HOLD,0.0,234.4,1,
2025-09-06,0,SELL,-1.0,318.85,1,
2025-09-07,0,HOLD,0.0,286.87,1,
2025-09-08,0,SELL,-1.0,262.58,1,
2025-09-09,0,HOLD,0.0,217.09,1,
2025-09-10,0,HOLD,0.0,269.13,1,
2025-09-11,0,HOLD,0.0,227.82,1,
2025-09-12,0,HOLD,0.0,251.8,1,
2025-09-13,0,SELL,-1.0,237.37,1,
2025-09-14,0,SELL,-1.0,281.98,1,
2025-09-15,0,HOLD,0.0,297.06,1,
2025-09-16,0,SELL,-1.0,294.51,1,
2025-09-17,0,SELL,-1.0,231.02,1,
2025-09-18,0,HOLD,0.0,224.08,1,
2025-09-19,0,HOLD,0.0,250.32,1,
2025-09-20,0,HOLD,0.0,221.76,1,
2025-09-21,0,SELL,-1.0,252.37,1,
2025-09-22,0,SELL,-1.0,286.43,1,
2025-09-23,0,HOLD,0.0,333.79,1,
2025-09-24,0,SELL,-1.0,291.37,1,
2025-09-25,0,HOLD,0.0,245.7,1,
2025-09-26,0,HOLD,0.0,272.91,1,
2025-09-27,0,HOLD,0.0,216.34,1,
2025-09-28,0,SELL,-1.0,227.49,1,
2025-09-29,0,SELL,-1.0,290.06,1,
2025-09-30,0,SELL,-1.0,252.43,1,
2025-10-01,0,HOLD,0.0,226.21,1,
2025-10-02,0,SELL,-1.0,332.4,1,
2025-10-03,0,SELL,-1.0,226.58,1,
2025-10-04,0,SELL,-1.0,224.97,1,
2025-10-05,0,HOLD,0.0,255.62,1,
2025-10-06,0,HOLD,0.0,254.07,1,
2025-10-07,0,HOLD,0.0,213.13,1,
2025-10-08,0,HOLD,0.0,224.18,1,
2025-10-09,0,SELL,-1.0,216.12,1,
2025-10-10,0,HOLD,0.0,230.27,1,
2025-10-11,0,HOLD,0.0,225.24,1,
2025-10-12,0,SELL,-1.0,247.0,1,
2025-10-13,0,HOLD,0.0,293.59,1,
2025-10-14,0,SELL,-1.0,242.2,1,
2025-10-15,0,HOLD,0.0,335.7,1,
2025-10-16,0,HOLD,0.0,243.72,1,
2025-10-17,0,HOLD,0.0,237.96,1,
2025-10-18,0,HOLD,0.0,217.3,1,
2025-10-19,0,HOLD,0.0,229.45,1,
2025-10-20,0,SELL,-1.0,302.16,1,
2025-10-21,0,HOLD,0.0,236.67,1,
2025-10-22,0,SELL,-1.0,241.96,1,
2025-10-23,0,HOLD,0.0,245.59,1,
2025-10-24,0,HOLD,0.0,220.45,1,
2025-10-25,0,SELL,-1.0,308.06,1,
2025-10-26,0,HOLD,0.0,303.76,1,
2025-10-27,0,HOLD,0.0,222.16,1,
2025-10-28,0,HOLD,0.0,245.67,1,
2025-10-29,0,HOLD,0.0,233.77,1,
2025-10-30,0,HOLD,0.0,298.89,1,
2025-10-31,0,HOLD,0.0,303.5,1,
2025-11-01,0,HOLD,0.0,211.97,1,
2025-11-02,0,HOLD,0.0,226.96,1,
2025-11-03,0,HOLD,0.0,220.46,1,
2025-11-04,0,SELL,-1.0,230.51,1,
2025-11-05,0,HOLD,0.0,240.71,1,
2025-11-06,0,SELL,-1.0,309.58,1,
2025-11-07,0,SELL,-1.0,255.12,1,
2025-11-08,0,HOLD,0.0,237.93,1,
2025-11-09,0,HOLD,0.0,220.98,1,
2025-11-10,0,HOLD,0.0,226.13,1,
2025-11-11,0,HOLD,0.0,253.24,1,
2025-11-12,0,HOLD,0.0,237.84,1,
2025-11-13,0,SELL,-1.0,329.14,1,
2025-11-14,0,SELL,-1.0,244.84,1,
2025-11-15,0,HOLD,0.0,257.09,1,
2025-11-16,0,HOLD,0.0,262.03,2,
2025-11-17,0,HOLD,0.0,232.21,1,
2025-11-18,0,HOLD,0.0,238.37,1,
2025-11-19,0,HOLD,0.0,227.76,1,
2025-11-20,0,SELL,-1.0,224.15,1,
2025-11-21,0,HOLD,0.0,280.19,1,
2025-11-22,0,HOLD,0.0,222.61,1,
2025-11-23,0,SELL,-1.0,247.03,1,
2025-11-24,0,SELL,-1.0,294.94,1,
2025-11-25,0,HOLD,0.0,233.76,1,
2025-11-26,0,HOLD,0.0,224.83,1,
2025-11-27,0,HOLD,0.0,253.61,1,
2025-11-28,0,HOLD,0.0,235.78,1,
2025-11-29,0,HOLD,0.0,212.16,1,
2025-11-30,0,SELL,-1.0,221.39,1,
2025-12-01,0,HOLD,0.0,236.2,1,
2025-12-02,0,HOLD,0.0,280.04,1,
2025-12-03,0,SELL,-1.0,268.89,1,
2025-12-04,0,HOLD,0.0,204.4,1,
2025-12-05,0,HOLD,0.0,284.23,1,
2025-12-06,0,HOLD,0.0,236.77,1,
2025-12-07,0,SELL,-1.0,205.85,1,
2025-12-08,0,HOLD,0.0,248.48,1,
2025-12-09,0,HOLD,0.0,223.46,1,
2025-12-10,0,SELL,-1.0,235.02,1,
2025-12-11,0,HOLD,0.0,242.98,1,
2025-12-12,0,SELL,-1.0,229.94,1,
2025-12-13,0,HOLD,0.0,295.06,1,
2025-12-14,0,HOLD,0.0,288.38,1,
2025-12-15,0,HOLD,0.0,259.62,1,
2025-12-16,0,HOLD,0.0,245.7,1,
2025-12-17,0,HOLD,0.0,243.64,1,
2025-12-18,0,HOLD,0.0,235.03,1,
2025-12-19,0,HOLD,0.0,212.35,1,
2025-12-20,0,SELL,-1.0,327.93,1,
2025-12-21,0,HOLD,0.0,242.29,1,
2025-12-22,0,SELL,-1.0,303.56,1,
2025-12-23,0,SELL,-1.0,235.92,1,
2025-12-24,0,SELL,-1.0,229.74,1,
2025-12-25,0,SELL,-1.0,235.76,1,
2025-12-26,0,HOLD,0.0,260.68,1,
2025-12-27,0,SELL,-1.0,283.88,1,
2025-12-28,0,SELL,-1.0,252.94,1,
2025-12-29,0,HOLD,0.0,218.78,1,
2025-12-30,0,HOLD,0.0,217.61,1,
2025-12-31,0,HOLD,0.0,234.05,1,
