date,window_idx,decision_raw,position,latency_s,attempts,error
2025-03-16,0,HOLD,0.0,300.37,2,
2025-03-17,0,HOLD,0.0,293.63,1,
2025-03-18,0,HOLD,0.0,230.69,1,
2025-03-19,0,BUY,1.0,197.48,1,
2025-03-20,0,SELL,-1.0,267.05,1,
2025-03-21,0,HOLD,0.0,265.98,1,
2025-03-22,0,HOLD,0.0,245.82,1,
2025-03-23,0,HOLD,0.0,221.34,1,
2025-03-24,0,SELL,-1.0,259.68,1,
2025-03-25,0,SELL,-1.0,302.2,1,
2025-03-26,0,SELL,-1.0,326.13,1,
2025-03-27,0,HOLD,0.0,251.2,1,
2025-03-28,0,SELL,-1.0,288.38,1,
2025-03-29,0,HOLD,0.0,245.69,1,
2025-03-30,0,HOLD,0.0,361.89,1,
2025-03-31,0,SELL,-1.0,242.53,1,
2025-04-01,0,HOLD,0.0,274.48,2,
2025-04-02,0,SELL,-1.0,291.29,1,
2025-04-03,0,SELL,-1.0,227.54,1,
2025-04-04,0,HOLD,0.0,236.61,1,
2025-04-05,0,HOLD,0.0,256.26,1,
2025-04-06,0,HOLD,0.0,226.93,1,
2025-04-07,0,SELL,-1.0,224.15,1,
2025-04-08,0,SELL,-1.0,197.97,1,
2025-04-09,0,SELL,-1.0,222.56,1,
2025-04-10,0,SELL,-1.0,249.41,1,
2025-04-11,0,HOLD,0.0,241.4,1,
2025-04-12,0,SELL,-1.0,229.99,1,
2025-04-13,0,SELL,-1.0,228.33,1,
2025-04-14,0,HOLD,0.0,222.66,1,
2025-04-15,0,SELL,-1.0,267.77,1,
2025-04-16,0,HOLD,0.0,249.12,1,
2025-04-17,0,HOLD,0.0,227.21,1,
2025-04-18,0,HOLD,0.0,309.82,1,
2025-04-19,0,HOLD,0.0,215.24,1,
2025-04-20,0,HOLD,0.0,233.61,1,
2025-04-21,0,SELL,-1.0,314.45,1,
2025-04-22,0,HOLD,0.0,243.08,1,
2025-04-23,0,SELL,-1.0,343.02,1,
2025-04-24,0,SELL,-1.0,224.51,1,
2025-04-25,0,SELL,-1.0,235.32,1,
2025-04-26,0,HOLD,0.0,227.9,1,
2025-04-27,0,SELL,-1.0,233.14,1,
2025-04-28,0,SELL,-1.0,261.97,1,
2025-04-29,0,HOLD,0.0,217.61,1,
2025-04-30,0,SELL,-1.0,242.19,1,
2025-05-01,0,HOLD,0.0,236.47,1,
2025-05-02,0,HOLD,0.0,313.28,1,
2025-05-03,0,SELL,-1.0,239.42,1,
2025-05-04,0,SELL,-1.0,258.52,1,
2025-05-05,0,HOLD,0.0,283.06,1,
2025-05-06,0,HOLD,0.0,239.53,1,
2025-05-07,0,HOLD,0.0,235.71,1,
2025-05-08,0,HOLD,0.0,254.65,1,
2025-05-09,0,HOLD,0.0,324.42,2,
2025-05-10,0,SELL,-1.0,224.17,1,
2025-05-11,0,HOLD,0.0,269.32,1,
2025-05-12,0,SELL,-1.0,236.77,1,
2025-05-13,0,SELL,-1.0,223.49,1,
2025-05-14,0,SELL,-1.0,250.31,1,
2025-05-15,0,SELL,-1.0,230.92,1,
2025-05-16,0,BUY,1.0,224.49,1,
2025-05-17,0,HOLD,0.0,230.47,1,
2025-05-18,0,SELL,-1.0,251.34,1,
2025-05-19,0,SELL,-1.0,235.31,1,
2025-05-20,0,SELL,-1.0,281.56,1,
2025-05-21,0,HOLD,0.0,219.84,1,
2025-05-22,0,SELL,-1.0,225.74,1,
2025-05-23,0,HOLD,0.0,280.42,1,
2025-05-24,0,HOLD,0.0,309.88,1,
2025-05-25,0,SELL,-1.0,265.57,1,
2025-05-26,0,SELL,-1.0,223.94,1,
2025-05-27,0,SELL,-1.0,248.79,1,
2025-05-28,0,SELL,-1.0,245.02,1,
2025-05-29,0,HOLD,0.0,238.41,1,
2025-05-30,0,SELL,-1.0,238.1,1,
2025-05-31,0,SELL,-1.0,269.45,1,
2025-06-01,0,SELL,-1.0,260.89,1,
2025-06-02,0,SELL,-1.0,377.94,1,
2025-06-03,0,SELL,-1.0,239.08,1,
2025-06-04,0,HOLD,0.0,266.69,1,
2025-06-05,0,HOLD,0.0,237.77,1,
2025-06-06,0,SELL,-1.0,314.72,1,
2025-06-07,0,SELL,-1.0,246.33,1,
2025-06-08,0,SELL,-1.0,237.53,1,
2025-06-09,0,SELL,-1.0,224.37,1,
2025-06-10,0,SELL,-1.0,318.73,1,
2025-06-11,0,BUY,1.0,237.33,1,
2025-06-12,0,SELL,-1.0,230.73,1,
2025-06-13,0,SELL,-1.0,321.91,1,
2025-06-14,0,SELL,-1.0,242.38,1,
2025-06-15,0,HOLD,0.0,242.31,1,
2025-06-16,0,SELL,-1.0,217.85,1,
2025-06-17,0,SELL,-1.0,327.17,1,
2025-06-18,0,SELL,-1.0,241.24,1,
2025-06-19,0,SELL,-1.0,242.07,1,
2025-06-20,0,SELL,-1.0,240.29,1,
2025-06-21,0,HOLD,0.0,247.57,1,
2025-06-22,0,SELL,-1.0,245.32,1,
2025-06-23,0,SELL,-1.0,270.97,1,
2025-06-24,0,SELL,-1.0,234.68,1,
2025-06-25,0,SELL,-1.0,336.77,1,
2025-06-26,0,HOLD,0.0,261.46,2,
2025-06-27,0,HOLD,0.0,318.25,1,
2025-06-28,0,SELL,-1.0,264.47,2,
2025-06-29,0,HOLD,0.0,246.03,1,
2025-06-30,0,SELL,-1.0,230.69,1,
2025-07-01,0,SELL,-1.0,384.14,2,
2025-07-02,0,HOLD,0.0,289.99,1,
2025-07-03,0,SELL,-1.0,328.74,1,
2025-07-04,0,SELL,-1.0,225.51,1,
2025-07-05,0,HOLD,0.0,273.18,1,
2025-07-06,0,HOLD,0.0,241.75,1,
2025-07-07,0,SELL,-1.0,274.11,1,
2025-07-08,0,HOLD,0.0,305.49,1,
2025-07-09,0,SELL,-1.0,295.14,1,
2025-07-10,0,SELL,-1.0,236.1,1,
2025-07-11,0,SELL,-1.0,251.46,1,
2025-07-12,0,HOLD,0.0,236.57,1,
2025-07-13,0,SELL,-1.0,237.31,1,
2025-07-14,0,SELL,-1.0,237.66,1,
2025-07-15,0,SELL,-1.0,274.37,1,
2025-07-16,0,SELL,-1.0,240.5,1,
2025-07-17,0,SELL,-1.0,247.69,1,
2025-07-18,0,SELL,-1.0,331.4,1,
2025-07-19,0,SELL,-1.0,243.97,1,
2025-07-20,0,HOLD,0.0,237.64,1,
2025-07-21,0,HOLD,0.0,285.13,1,
2025-07-22,0,SELL,-1.0,221.63,1,
2025-07-23,0,HOLD,0.0,242.25,1,
2025-07-24,0,SELL,-1.0,240.23,1,
2025-07-25,0,HOLD,0.0,322.06,1,
2025-07-26,0,HOLD,0.0,257.36,1,
2025-07-27,0,HOLD,0.0,240.03,1,
2025-07-28,0,SELL,-1.0,221.55,1,
2025-07-29,0,SELL,-1.0,257.3,1,
2025-07-30,0,SELL,-1.0,226.98,1,
2025-07-31,0,HOLD,0.0,255.85,1,
2025-08-01,0,SELL,-1.0,245.59,1,
2025-08-02,0,SELL,-1.0,248.58,1,
2025-08-03,0,SELL,-1.0,233.17,1,
2025-08-04,0,HOLD,0.0,267.14,1,
2025-08-05,0,HOLD,0.0,253.89,1,
2025-08-06,0,SELL,-1.0,245.85,1,
2025-08-07,0,SELL,-1.0,234.12,1,
2025-08-08,0,HOLD,0.0,265.11,1,
2025-08-09,0,SELL,-1.0,285.08,1,
2025-08-10,0,SELL,-1.0,235.88,1,
2025-08-11,0,SELL,-1.0,308.9,1,
2025-08-12,0,HOLD,0.0,231.54,1,
2025-08-13,0,HOLD,0.0,252.26,1,
2025-08-14,0,BUY,1.0,247.15,1,
2025-08-15,0,SELL,-1.0,361.47,1,
2025-08-16,0,SELL,-1.0,317.34,1,
2025-08-17,0,SELL,-1.0,250.17,1,
2025-08-18,0,SELL,-1.0,238.16,1,
2025-08-19,0,HOLD,0.0,303.27,1,
2025-08-20,0,HOLD,0.0,270.58,1,
2025-08-21,0,HOLD,0.0,264.24,1,
2025-08-22,0,HOLD,0.0,287.94,1,
2025-08-23,0,SELL,-1.0,234.08,1,
2025-08-24,0,SELL,-1.0,276.94,1,
2025-08-25,0,HOLD,0.0,346.48,1,
2025-08-26,0,SELL,-1.0,320.12,1,
2025-08-27,0,HOLD,0.0,237.57,1,
2025-08-28,0,SELL,-1.0,256.88,1,
2025-08-29,0,SELL,-1.0,226.64,1,
2025-08-30,0,HOLD,0.0,282.03,1,
2025-08-31,0,HOLD,0.0,238.21,1,
2025-09-01,0,HOLD,0.0,251.0,1,
2025-09-02,0,HOLD,0.0,238.64,1,
2025-09-03,0,HOLD,0.0,220.03,1,
2025-09-04,0,HOLD,0.0,220.57,1,
2025-09-05,0,HOLD,0.0,253.37,1,
2025-09-06,0,SELL,-1.0,223.13,1,
2025-09-07,0,SELL,-1.0,225.31,1,
2025-09-08,0,HOLD,0.0,277.72,1,
2025-09-09,0,SELL,-1.0,245.09,1,
2025-09-10,0,SELL,-1.0,279.74,1,
2025-09-11,0,SELL,-1.0,308.91,1,
2025-09-12,0,HOLD,0.0,298.99,2,
2025-09-13,0,HOLD,0.0,243.73,1,
2025-09-14,0,HOLD,0.0,260.2,1,
2025-09-15,0,SELL,-1.0,282.46,1,
2025-09-16,0,HOLD,0.0,318.99,1,
2025-09-17,0,HOLD,0.0,241.12,1,
2025-09-18,0,SELL,-1.0,301.71,1,
2025-09-19,0,SELL,-1.0,241.78,1,
2025-09-20,0,BUY,1.0,370.35,1,
2025-09-21,0,SELL,-1.0,288.37,1,
2025-09-22,0,SELL,-1.0,255.52,1,
2025-09-23,0,SELL,-1.0,223.68,1,
2025-09-24,0,HOLD,0.0,304.08,1,
2025-09-25,0,SELL,-1.0,233.96,1,
2025-09-26,0,SELL,-1.0,230.93,1,
2025-09-27,0,SELL,-1.0,240.02,1,
2025-09-28,0,HOLD,0.0,217.96,1,
2025-09-29,0,HOLD,0.0,246.26,1,
2025-09-30,0,HOLD,0.0,256.06,1,
2025-10-01,0,SELL,-1.0,232.48,1,
2025-10-02,0,HOLD,0.0,322.06,1,
2025-10-03,0,SELL,-1.0,226.36,1,
2025-10-04,0,SELL,-1.0,351.56,1,
2025-10-05,0,SELL,-1.0,223.85,1,
2025-10-06,0,HOLD,0.0,255.85,1,
2025-10-07,0,SELL,-1.0,233.34,1,
2025-10-08,0,SELL,-1.0,240.82,1,
2025-10-09,0,HOLD,0.0,234.36,1,
2025-10-10,0,SELL,-1.0,234.89,1,
2025-10-11,0,HOLD,0.0,218.42,1,
2025-10-12,0,HOLD,0.0,239.55,1,
2025-10-13,0,SELL,-1.0,210.19,1,
2025-10-14,0,SELL,-1.0,227.37,1,
2025-10-15,0,SELL,-1.0,243.59,1,
2025-10-16,0,HOLD,0.0,219.45,1,
2025-10-17,0,HOLD,0.0,245.51,1,
2025-10-18,0,HOLD,0.0,232.09,1,
2025-10-19,0,HOLD,0.0,233.09,1,
2025-10-20,0,HOLD,0.0,210.69,1,
2025-10-21,0,HOLD,0.0,257.51,1,
2025-10-22,0,HOLD,0.0,279.35,1,
2025-10-23,0,HOLD,0.0,226.81,1,
2025-10-24,0,HOLD,0.0,237.11,1,
2025-10-25,0,SELL,-1.0,227.6,1,
2025-10-26,0,SELL,-1.0,223.32,1,
2025-10-27,0,SELL,-1.0,310.79,1,
2025-10-28,0,SELL,-1.0,200.53,1,
2025-10-29,0,SELL,-1.0,226.75,1,
2025-10-30,0,SELL,-1.0,333.89,2,
2025-10-31,0,HOLD,0.0,239.5,1,
2025-11-01,0,SELL,-1.0,296.65,1,
2025-11-02,0,SELL,-1.0,256.19,1,
2025-11-03,0,HOLD,0.0,247.48,1,
2025-11-04,0,HOLD,0.0,231.71,1,
2025-11-05,0,HOLD,0.0,252.1,2,
2025-11-06,0,SELL,-1.0,243.57,1,
2025-11-07,0,SELL,-1.0,222.54,1,
2025-11-08,0,HOLD,0.0,247.78,1,
2025-11-09,0,SELL,-1.0,242.36,1,
2025-11-10,0,HOLD,0.0,236.7,1,
2025-11-11,0,HOLD,0.0,212.61,1,
2025-11-12,0,HOLD,0.0,275.67,1,
2025-11-13,0,SELL,-1.0,237.35,1,
2025-11-14,0,HOLD,0.0,332.03,1,
2025-11-15,0,SELL,-1.0,230.47,1,
2025-11-16,0,HOLD,0.0,240.19,1,
2025-11-17,0,SELL,-1.0,222.85,1,
2025-11-18,0,SELL,-1.0,292.76,1,
2025-11-19,0,SELL,-1.0,243.46,1,
2025-11-20,0,HOLD,0.0,311.33,1,
2025-11-21,0,HOLD,0.0,243.52,1,
2025-11-22,0,HOLD,0.0,233.31,1,
2025-11-23,0,SELL,-1.0,297.11,1,
2025-11-24,0,HOLD,0.0,222.76,1,
2025-11-25,0,HOLD,0.0,224.73,1,
2025-11-26,0,HOLD,0.0,271.45,1,
2025-11-27,0,HOLD,0.0,230.66,1,
2025-11-28,0,HOLD,0.0,261.78,1,
2025-11-29,0,HOLD,0.0,244.53,1,
2025-11-30,0,HOLD,0.0,243.02,1,
2025-12-01,0,SELL,-1.0,221.26,1,
2025-12-02,0,SELL,-1.0,222.82,1,
2025-12-03,0,SELL,-1.0,217.2,1,
2025-12-04,0,HOLD,0.0,272.11,1,
2025-12-05,0,HOLD,0.0,236.95,1,
2025-12-06,0,SELL,-1.0,246.96,1,
2025-12-07,0,SELL,-1.0,277.61,1,
2025-12-08,0,HOLD,0.0,235.11,1,
2025-12-09,0,HOLD,0.0,225.29,1,
2025-12-10,0,SELL,-1.0,268.77,1,
2025-12-11,0,HOLD,0.0,311.28,1,
2025-12-12,0,HOLD,0.0,231.68,1,
2025-12-13,0,HOLD,0.0,216.12,1,
2025-12-14,0,HOLD,0.0,231.82,1,
2025-12-15,0,SELL,-1.0,351.01,1,
2025-12-16,0,SELL,-1.0,217.59,1,
2025-12-17,0,HOLD,0.0,288.9,1,
2025-12-18,0,HOLD,0.0,220.28,1,
2025-12-19,0,SELL,-1.0,234.72,1,
2025-12-20,0,HOLD,0.0,254.72,1,
2025-12-21,0,SELL,-1.0,292.55,1,
2025-12-22,0,SELL,-1.0,310.76,1,
2025-12-23,0,SELL,-1.0,276.36,1,
2025-12-24,0,HOLD,0.0,280.89,1,
2025-12-25,0,SELL,-1.0,325.71,1,
2025-12-26,0,HOLD,0.0,341.96,1,
2025-12-27,0,SELL,-1.0,242.74,1,
2025-12-28,0,SELL,-1.0,220.88,1,
2025-12-29,0,SELL,-1.0,225.94,1,
2025-12-30,0,HOLD,0.0,246.67,1,
2025-12-31,0,HOLD,0.0,221.88,1,
