date,window_idx,decision_raw,position,latency_s,attempts,error
2025-04-25,0,SELL,-1.0,267.67,1,
2025-04-26,0,HOLD,0.0,310.48,1,
2025-04-27,0,HOLD,0.0,317.13,1,
2025-04-28,0,SELL,-1.0,349.92,1,
2025-04-29,0,SELL,-1.0,268.63,1,
2025-04-30,0,SELL,-1.0,267.51,1,
2025-05-01,0,SELL,-1.0,290.08,1,
2025-05-02,0,SELL,-1.0,359.12,1,
2025-05-03,0,HOLD,0.0,278.29,1,
2025-05-04,0,HOLD,0.0,314.95,1,
2025-05-05,0,SELL,-1.0,253.5,1,
2025-05-06,0,HOLD,0.0,275.79,1,
2025-05-07,0,SELL,-1.0,274.3,1,
2025-05-08,0,SELL,-1.0,314.35,1,
2025-05-09,0,SELL,-1.0,325.87,1,
2025-05-10,0,HOLD,0.0,327.83,1,
2025-05-11,0,SELL,-1.0,284.53,1,
2025-05-12,0,SELL,-1.0,339.87,1,
2025-05-13,0,SELL,-1.0,267.75,1,
2025-05-14,0,SELL,-1.0,281.82,1,
2025-05-15,0,SELL,-1.0,400.74,1,
2025-05-16,0,SELL,-1.0,271.96,1,
2025-05-17,0,HOLD,0.0,285.5,1,
2025-05-18,0,SELL,-1.0,268.5,1,
2025-05-19,0,SELL,-1.0,266.86,1,
2025-05-20,0,SELL,-1.0,316.17,1,
2025-05-21,0,SELL,-1.0,278.02,1,
2025-05-22,0,SELL,-1.0,289.97,1,
2025-05-23,0,HOLD,0.0,268.33,1,
2025-05-24,0,HOLD,0.0,299.69,1,
2025-05-25,0,SELL,-1.0,294.66,1,
2025-05-26,0,SELL,-1.0,287.4,1,
2025-05-27,0,BUY,1.0,335.63,1,
2025-05-28,0,HOLD,0.0,270.81,1,
2025-05-29,0,SELL,-1.0,393.91,3,
2025-05-30,0,SELL,-1.0,251.75,1,
2025-05-31,0,SELL,-1.0,285.88,1,
2025-06-01,0,SELL,-1.0,264.34,1,
2025-06-02,0,SELL,-1.0,420.87,1,
2025-06-03,0,SELL,-1.0,270.96,1,
2025-06-04,0,HOLD,0.0,335.91,1,
2025-06-05,0,SELL,-1.0,366.34,1,
2025-06-06,0,SELL,-1.0,312.73,1,
2025-06-07,0,SELL,-1.0,270.62,1,
2025-06-08,0,SELL,-1.0,394.2,1,
2025-06-09,0,HOLD,0.0,295.03,1,
2025-06-10,0,SELL,-1.0,278.6,1,
2025-06-11,0,HOLD,0.0,295.87,1,
2025-06-12,0,SELL,-1.0,364.82,1,
2025-06-13,0,HOLD,0.0,368.28,1,
2025-06-14,0,SELL,-1.0,301.21,1,
2025-06-15,0,HOLD,0.0,292.22,1,
2025-06-16,0,SELL,-1.0,379.59,1,
2025-06-17,0,SELL,-1.0,302.99,1,
2025-06-18,0,SELL,-1.0,386.27,1,
2025-06-19,0,SELL,-1.0,397.65,1,
2025-06-20,0,SELL,-1.0,280.05,1,
2025-06-21,0,SELL,-1.0,261.22,1,
2025-06-22,0,HOLD,0.0,296.2,1,
2025-06-23,0,HOLD,0.0,262.37,1,
2025-06-24,0,HOLD,0.0,259.82,1,
2025-06-25,0,SELL,-1.0,293.12,1,
2025-06-26,0,HOLD,0.0,299.17,1,
2025-06-27,0,SELL,-1.0,281.58,1,
2025-06-28,0,SELL,-1.0,269.83,1,
2025-06-29,0,HOLD,0.0,297.76,1,
2025-06-30,0,SELL,-1.0,265.6,1,
2025-07-01,0,SELL,-1.0,259.56,1,
2025-07-02,0,HOLD,0.0,297.19,1,
2025-07-03,0,SELL,-1.0,333.7,1,
2025-07-04,0,HOLD,0.0,350.03,1,
2025-07-05,0,HOLD,0.0,258.32,1,
2025-07-06,0,SELL,-1.0,268.87,1,
2025-07-07,0,BUY,1.0,400.06,1,
2025-07-08,0,HOLD,0.0,262.2,1,
2025-07-09,0,HOLD,0.0,298.5,1,
2025-07-10,0,SELL,-1.0,284.87,1,
2025-07-11,0,SELL,-1.0,301.9,1,
2025-07-12,0,HOLD,0.0,281.98,1,
2025-07-13,0,SELL,-1.0,332.87,1,
2025-07-14,0,HOLD,0.0,349.46,1,
2025-07-15,0,SELL,-1.0,277.87,1,
2025-07-16,0,SELL,-1.0,339.75,1,
2025-07-17,0,SELL,-1.0,223.81,1,
2025-07-18,0,HOLD,0.0,282.87,1,
2025-07-19,0,SELL,-1.0,295.61,1,
2025-07-20,0,SELL,-1.0,280.47,1,
2025-07-21,0,SELL,-1.0,306.19,1,
2025-07-22,0,SELL,-1.0,283.77,1,
2025-07-23,0,SELL,-1.0,261.1,1,
2025-07-24,0,SELL,-1.0,281.13,1,
2025-07-25,0,SELL,-1.0,346.65,1,
2025-07-26,0,SELL,-1.0,262.79,1,
2025-07-27,0,SELL,-1.0,257.47,1,
2025-07-28,0,SELL,-1.0,338.48,1,
2025-07-29,0,HOLD,0.0,332.23,1,
2025-07-30,0,HOLD,0.0,320.37,1,
2025-07-31,0,SELL,-1.0,390.84,1,
2025-08-01,0,SELL,-1.0,387.95,1,
2025-08-02,0,HOLD,0.0,415.91,1,
2025-08-03,0,HOLD,0.0,315.37,1,
2025-08-04,0,SELL,-1.0,300.21,1,
2025-08-05,0,SELL,-1.0,321.03,1,
2025-08-06,0,SELL,-1.0,402.04,1,
2025-08-07,0,SELL,-1.0,283.8,1,
2025-08-08,0,SELL,-1.0,277.14,1,
2025-08-09,0,SELL,-1.0,251.08,1,
2025-08-10,0,HOLD,0.0,372.32,1,
2025-08-11,0,HOLD,0.0,261.65,1,
2025-08-12,0,SELL,-1.0,304.13,1,
2025-08-13,0,SELL,-1.0,272.77,1,
2025-08-14,0,HOLD,0.0,335.17,1,
2025-08-15,0,SELL,-1.0,303.27,1,
2025-08-16,0,HOLD,0.0,271.97,1,
2025-08-17,0,HOLD,0.0,279.29,1,
2025-08-18,0,SELL,-1.0,387.28,1,
2025-08-19,0,SELL,-1.0,280.95,1,
2025-08-20,0,SELL,-1.0,359.1,1,
2025-08-21,0,SELL,-1.0,378.75,1,
2025-08-22,0,SELL,-1.0,275.18,1,
2025-08-23,0,SELL,-1.0,273.35,1,
2025-08-24,0,SELL,-1.0,330.36,1,
2025-08-25,0,HOLD,0.0,282.49,1,
2025-08-26,0,SELL,-1.0,347.02,1,
2025-08-27,0,SELL,-1.0,312.52,1,
2025-08-28,0,SELL,-1.0,321.69,1,
2025-08-29,0,SELL,-1.0,286.39,1,
2025-08-30,0,HOLD,0.0,281.42,1,
2025-08-31,0,HOLD,0.0,342.96,2,
2025-09-01,0,HOLD,0.0,320.87,1,
2025-09-02,0,BUY,1.0,291.76,1,
2025-09-03,0,SELL,-1.0,316.97,1,
2025-09-04,0,HOLD,0.0,299.93,1,
2025-09-05,0,SELL,-1.0,270.79,1,
2025-09-06,0,HOLD,0.0,256.43,1,
2025-09-07,0,SELL,-1.0,405.31,1,
2025-09-08,0,SELL,-1.0,241.32,1,
2025-09-09,0,SELL,-1.0,303.33,1,
2025-09-10,0,SELL,-1.0,256.23,1,
2025-09-11,0,SELL,-1.0,362.07,1,
2025-09-12,0,HOLD,0.0,259.86,1,
2025-09-13,0,SELL,-1.0,295.81,1,
2025-09-14,0,HOLD,0.0,269.92,1,
2025-09-15,0,SELL,-1.0,267.27,1,
2025-09-16,0,HOLD,0.0,272.31,1,
2025-09-17,0,HOLD,0.0,277.37,1,
2025-09-18,0,HOLD,0.0,273.91,1,
2025-09-19,0,HOLD,0.0,297.73,1,
2025-09-20,0,SELL,-1.0,324.74,1,
2025-09-21,0,HOLD,0.0,383.63,1,
2025-09-22,0,SELL,-1.0,270.54,1,
2025-09-23,0,HOLD,0.0,280.73,1,
2025-09-24,0,HOLD,0.0,306.28,1,
2025-09-25,0,HOLD,0.0,329.17,1,
2025-09-26,0,HOLD,0.0,301.95,1,
2025-09-27,0,SELL,-1.0,309.12,1,
2025-09-28,0,HOLD,0.0,296.2,1,
2025-09-29,0,HOLD,0.0,417.61,2,
2025-09-30,0,HOLD,0.0,296.49,1,
2025-10-01,0,HOLD,0.0,307.48,1,
2025-10-02,0,SELL,-1.0,276.35,1,
2025-10-03,0,HOLD,0.0,293.26,1,
2025-10-04,0,SELL,-1.0,312.85,1,
2025-10-05,0,SELL,-1.0,265.35,1,
2025-10-06,0,SELL,-1.0,281.21,1,
2025-10-07,0,HOLD,0.0,270.55,1,
2025-10-08,0,HOLD,0.0,274.99,1,
2025-10-09,0,HOLD,0.0,312.79,1,
2025-10-10,0,SELL,-1.0,360.9,2,
2025-10-11,0,SELL,-1.0,261.15,1,
2025-10-12,0,HOLD,0.0,309.26,1,
2025-10-13,0,HOLD,0.0,322.76,1,
2025-10-14,0,SELL,-1.0,365.57,1,
2025-10-15,0,HOLD,0.0,247.97,1,
2025-10-16,0,SELL,-1.0,317.64,1,
2025-10-17,0,HOLD,0.0,298.1,1,
2025-10-18,0,SELL,-1.0,295.44,1,
2025-10-19,0,HOLD,0.0,287.02,1,
2025-10-20,0,SELL,-1.0,254.25,1,
2025-10-21,0,BUY,1.0,266.27,1,
2025-10-22,0,SELL,-1.0,388.78,1,
2025-10-23,0,HOLD,0.0,304.65,1,
2025-10-24,0,HOLD,0.0,274.91,1,
2025-10-25,0,HOLD,0.0,268.12,1,
2025-10-26,0,SELL,-1.0,287.34,1,
2025-10-27,0,HOLD,0.0,289.95,1,
2025-10-28,0,HOLD,0.0,278.43,1,
2025-10-29,0,SELL,-1.0,269.06,1,
2025-10-30,0,SELL,-1.0,355.09,1,
2025-10-31,0,HOLD,0.0,284.2,1,
2025-11-01,0,HOLD,0.0,268.59,1,
2025-11-02,0,SELL,-1.0,254.31,1,
2025-11-03,0,SELL,-1.0,417.96,1,
2025-11-04,0,HOLD,0.0,300.5,1,
2025-11-05,0,HOLD,0.0,324.71,1,
2025-11-06,0,HOLD,0.0,272.85,1,
2025-11-07,0,HOLD,0.0,292.92,1,
2025-11-08,0,SELL,-1.0,364.01,1,
2025-11-09,0,HOLD,0.0,294.06,1,
2025-11-10,0,SELL,-1.0,285.89,1,
2025-11-11,0,HOLD,0.0,269.2,1,
2025-11-12,0,BUY,1.0,294.05,1,
2025-11-13,0,SELL,-1.0,302.13,1,
2025-11-14,0,HOLD,0.0,268.13,1,
2025-11-15,0,SELL,-1.0,290.56,1,
2025-11-16,0,BUY,1.0,295.89,1,
2025-11-17,0,HOLD,0.0,293.92,1,
2025-11-18,0,HOLD,0.0,293.46,1,
2025-11-19,0,SELL,-1.0,297.29,1,
2025-11-20,0,SELL,-1.0,317.33,1,
2025-11-21,0,SELL,-1.0,271.17,1,
2025-11-22,0,HOLD,0.0,249.66,1,
2025-11-23,0,HOLD,0.0,280.92,1,
2025-11-24,0,SELL,-1.0,271.52,1,
2025-11-25,0,HOLD,0.0,287.94,1,
2025-11-26,0,HOLD,0.0,283.19,1,
2025-11-27,0,SELL,-1.0,309.98,1,
2025-11-28,0,SELL,-1.0,268.39,1,
2025-11-29,0,HOLD,0.0,286.64,1,
2025-11-30,0,SELL,-1.0,274.39,1,
2025-12-01,0,HOLD,0.0,257.0,1,
2025-12-02,0,HOLD,0.0,273.35,1,
2025-12-03,0,SELL,-1.0,378.25,1,
2025-12-04,0,HOLD,0.0,330.9,1,
2025-12-05,0,HOLD,0.0,292.7,1,
2025-12-06,0,SELL,-1.0,314.68,1,
2025-12-07,0,SELL,-1.0,254.69,1,
2025-12-08,0,SELL,-1.0,343.44,1,
2025-12-09,0,HOLD,0.0,273.32,1,
2025-12-10,0,SELL,-1.0,287.45,1,
2025-12-11,0,SELL,-1.0,356.83,1,
2025-12-12,0,SELL,-1.0,286.18,1,
2025-12-13,0,HOLD,0.0,279.48,1,
2025-12-14,0,HOLD,0.0,276.36,1,
2025-12-15,0,SELL,-1.0,282.1,1,
2025-12-16,0,SELL,-1.0,328.36,1,
2025-12-17,0,SELL,-1.0,344.78,1,
2025-12-18,0,SELL,-1.0,312.57,1,
2025-12-19,0,SELL,-1.0,253.34,1,
2025-12-20,0,SELL,-1.0,315.81,1,
2025-12-21,0,HOLD,0.0,245.98,1,
2025-12-22,0,HOLD,0.0,276.2,1,
2025-12-23,0,SELL,-1.0,281.38,1,
2025-12-24,0,HOLD,0.0,276.45,1,
2025-12-25,0,SELL,-1.0,259.68,1,
2025-12-26,0,HOLD,0.0,254.6,1,
2025-12-27,0,SELL,-1.0,328.09,1,
2025-12-28,0,HOLD,0.0,317.76,1,
2025-12-29,0,HOLD,0.0,276.34,1,
2025-12-30,0,SELL,-1.0,327.21,2,
2025-12-31,0,SELL,-1.0,339.32,1,
