date,window_idx,decision_raw,position,latency_s,attempts,error
2025-11-14,0,HOLD,0.0,232.26,1,
2025-11-15,0,HOLD,0.0,295.85,1,
2025-11-16,0,SELL,-1.0,236.08,1,
2025-11-17,0,HOLD,0.0,239.28,1,
2025-11-18,0,SELL,-1.0,252.63,1,
2025-11-19,0,HOLD,0.0,223.43,1,
2025-11-20,0,SELL,-1.0,332.33,1,
2025-11-21,0,HOLD,0.0,229.16,1,
2025-11-22,0,HOLD,0.0,354.61,1,
2025-11-23,0,HOLD,0.0,329.25,1,
2025-11-24,0,HOLD,0.0,244.3,1,
2025-11-25,0,SELL,-1.0,254.57,1,
2025-11-26,0,HOLD,0.0,219.17,1,
2025-11-27,0,HOLD,0.0,236.6,1,
2025-11-28,0,SELL,-1.0,254.43,1,
2025-11-29,0,HOLD,0.0,306.5,1,
2025-11-30,0,HOLD,0.0,237.22,1,
2025-12-01,0,HOLD,0.0,226.71,1,
2025-12-02,0,SELL,-1.0,232.89,1,
2025-12-03,0,SELL,-1.0,233.36,1,
2025-12-04,0,HOLD,0.0,245.94,1,
2025-12-05,0,SELL,-1.0,243.64,1,
2025-12-06,0,HOLD,0.0,256.77,1,
2025-12-07,0,SELL,-1.0,221.86,1,
2025-12-08,0,HOLD,0.0,248.59,1,
2025-12-09,0,HOLD,0.0,270.53,1,
2025-12-10,0,SELL,-1.0,262.22,1,
2025-12-11,0,HOLD,0.0,308.81,1,
2025-12-12,0,HOLD,0.0,335.66,1,
2025-12-13,0,HOLD,0.0,245.81,1,
2025-12-14,0,SELL,-1.0,195.22,1,
2025-12-15,0,SELL,-1.0,272.23,1,
2025-12-16,0,HOLD,0.0,278.06,1,
2025-12-17,0,HOLD,0.0,241.82,1,
2025-12-18,0,HOLD,0.0,243.04,1,
2025-12-19,0,HOLD,0.0,322.12,1,
2025-12-20,0,HOLD,0.0,222.71,1,
2025-12-21,0,HOLD,0.0,247.39,1,
2025-12-22,0,HOLD,0.0,298.04,1,
2025-12-23,0,SELL,-1.0,325.9,1,
2025-12-24,0,HOLD,0.0,241.26,1,
2025-12-25,0,SELL,-1.0,224.83,1,
2025-12-26,0,SELL,-1.0,243.91,1,
2025-12-27,0,SELL,-1.0,342.53,1,
2025-12-28,0,HOLD,0.0,293.0,1,
2025-12-29,0,SELL,-1.0,339.44,1,
2025-12-30,0,HOLD,0.0,267.03,1,
2025-12-31,0,SELL,-1.0,262.83,1,
