date,window_idx,decision_raw,position,latency_s,attempts,error
2025-03-08,0,HOLD,0.0,312.68,1,
2025-03-09,0,SELL,-1.0,325.62,1,
2025-03-10,0,HOLD,0.0,296.06,1,
2025-03-11,0,HOLD,0.0,362.73,2,
2025-03-12,0,HOLD,0.0,389.96,2,
2025-03-13,0,HOLD,0.0,332.26,1,
2025-03-14,0,SELL,-1.0,381.58,1,
2025-03-15,0,SELL,-1.0,336.09,1,
2025-03-16,0,SELL,-1.0,535.09,1,
2025-03-17,0,SELL,-1.0,302.45,1,
2025-03-18,0,SELL,-1.0,323.26,1,
2025-03-19,0,SELL,-1.0,310.67,1,
2025-03-20,0,HOLD,0.0,379.62,1,
2025-03-21,0,HOLD,0.0,343.37,1,
2025-03-22,0,SELL,-1.0,332.34,1,
2025-03-23,0,HOLD,0.0,383.41,1,
2025-03-24,0,SELL,-1.0,328.76,1,
2025-03-25,0,HOLD,0.0,283.39,1,
2025-03-26,0,HOLD,0.0,356.35,1,
2025-03-27,0,HOLD,0.0,532.89,1,
2025-03-28,0,HOLD,0.0,289.86,1,
2025-03-29,0,HOLD,0.0,334.92,1,
2025-03-30,0,HOLD,0.0,335.95,1,
2025-03-31,0,HOLD,0.0,334.1,1,
2025-04-01,0,SELL,-1.0,295.75,1,
2025-04-02,0,HOLD,0.0,360.8,1,
2025-04-03,0,HOLD,0.0,323.3,1,
2025-04-04,0,HOLD,0.0,297.98,1,
2025-04-05,0,HOLD,0.0,416.89,1,
2025-04-06,0,SELL,-1.0,321.84,1,
2025-04-07,0,SELL,-1.0,344.77,1,
2025-04-08,0,HOLD,0.0,315.11,1,
2025-04-09,0,HOLD,0.0,356.42,1,
2025-04-10,0,HOLD,0.0,316.56,1,
2025-04-11,0,SELL,-1.0,302.02,1,
2025-04-12,0,SELL,-1.0,338.85,1,
2025-04-13,0,SELL,-1.0,330.53,1,
2025-04-14,0,SELL,-1.0,349.34,1,
2025-04-15,0,HOLD,0.0,364.65,1,
2025-04-16,0,SELL,-1.0,323.26,1,
2025-04-17,0,SELL,-1.0,366.46,1,
2025-04-18,0,HOLD,0.0,375.08,1,
2025-04-19,0,HOLD,0.0,313.28,1,
2025-04-20,0,SELL,-1.0,434.79,1,
2025-04-21,0,HOLD,0.0,362.27,1,
2025-04-22,0,HOLD,0.0,329.02,1,
2025-04-23,0,HOLD,0.0,325.05,1,
2025-04-24,0,SELL,-1.0,291.04,1,
2025-04-25,0,HOLD,0.0,355.5,1,
2025-04-26,0,HOLD,0.0,334.63,1,
2025-04-27,0,BUY,1.0,366.04,1,
2025-04-28,0,SELL,-1.0,565.6,1,
2025-04-29,0,HOLD,0.0,327.18,1,
2025-04-30,0,SELL,-1.0,456.15,1,
2025-05-01,0,SELL,-1.0,318.5,1,
2025-05-02,0,HOLD,0.0,324.95,1,
2025-05-03,0,BUY,1.0,310.32,1,
2025-05-04,0,HOLD,0.0,304.96,1,
2025-05-05,0,SELL,-1.0,305.54,1,
2025-05-06,0,SELL,-1.0,339.24,1,
2025-05-07,0,HOLD,0.0,309.47,1,
2025-05-08,0,SELL,-1.0,324.38,1,
2025-05-09,0,SELL,-1.0,330.32,1,
2025-05-10,0,SELL,-1.0,313.29,1,
2025-05-11,0,SELL,-1.0,322.04,1,
2025-05-12,0,HOLD,0.0,320.45,1,
2025-05-13,0,SELL,-1.0,317.85,1,
2025-05-14,0,HOLD,0.0,301.88,1,
2025-05-15,0,HOLD,0.0,311.06,1,
2025-05-16,0,SELL,-1.0,319.98,1,
2025-05-17,0,SELL,-1.0,310.33,1,
2025-05-18,0,HOLD,0.0,385.89,1,
2025-05-19,0,SELL,-1.0,328.36,1,
2025-05-20,0,SELL,-1.0,346.63,1,
2025-05-21,0,HOLD,0.0,396.16,1,
2025-05-22,0,SELL,-1.0,337.78,1,
2025-05-23,0,SELL,-1.0,316.74,1,
2025-05-24,0,SELL,-1.0,417.26,1,
2025-05-25,0,SELL,-1.0,313.73,1,
2025-05-26,0,HOLD,0.0,318.77,1,
2025-05-27,0,HOLD,0.0,324.01,1,
2025-05-28,0,SELL,-1.0,389.48,1,
2025-05-29,0,SELL,-1.0,327.83,1,
2025-05-30,0,SELL,-1.0,302.73,1,
2025-05-31,0,SELL,-1.0,349.99,2,
2025-06-01,0,HOLD,0.0,318.34,1,
2025-06-02,0,SELL,-1.0,314.3,1,
2025-06-03,0,SELL,-1.0,340.07,1,
2025-06-04,0,SELL,-1.0,346.16,1,
2025-06-05,0,SELL,-1.0,376.41,1,
2025-06-06,0,HOLD,0.0,434.48,1,
2025-06-07,0,SELL,-1.0,363.73,1,
2025-06-08,0,SELL,-1.0,338.75,1,
2025-06-09,0,SELL,-1.0,321.62,1,
2025-06-10,0,HOLD,0.0,322.71,1,
2025-06-11,0,SELL,-1.0,330.78,1,
2025-06-12,0,SELL,-1.0,311.85,1,
2025-06-13,0,SELL,-1.0,350.06,1,
2025-06-14,0,SELL,-1.0,354.31,1,
2025-06-15,0,HOLD,0.0,345.87,1,
2025-06-16,0,HOLD,0.0,311.59,1,
2025-06-17,0,HOLD,0.0,310.85,1,
2025-06-18,0,SELL,-1.0,310.49,1,
2025-06-19,0,HOLD,0.0,340.58,1,
2025-06-20,0,HOLD,0.0,315.9,1,
2025-06-21,0,HOLD,0.0,403.77,2,
2025-06-22,0,SELL,-1.0,347.82,1,
2025-06-23,0,SELL,-1.0,302.11,1,
2025-06-24,0,SELL,-1.0,352.2,1,
2025-06-25,0,SELL,-1.0,347.03,1,
2025-06-26,0,HOLD,0.0,336.49,1,
2025-06-27,0,SELL,-1.0,358.94,1,
2025-06-28,0,SELL,-1.0,323.97,1,
2025-06-29,0,HOLD,0.0,354.46,1,
2025-06-30,0,SELL,-1.0,558.3,1,
2025-07-01,0,SELL,-1.0,308.39,1,
2025-07-02,0,HOLD,0.0,327.52,1,
2025-07-03,0,BUY,1.0,285.95,1,
2025-07-04,0,HOLD,0.0,302.43,1,
2025-07-05,0,SELL,-1.0,340.53,1,
2025-07-06,0,SELL,-1.0,388.0,1,
2025-07-07,0,SELL,-1.0,330.37,1,
2025-07-08,0,HOLD,0.0,310.73,1,
2025-07-09,0,HOLD,0.0,306.19,1,
2025-07-10,0,HOLD,0.0,402.56,1,
2025-07-11,0,SELL,-1.0,414.06,1,
2025-07-12,0,SELL,-1.0,335.44,1,
2025-07-13,0,SELL,-1.0,313.17,1,
2025-07-14,0,SELL,-1.0,364.65,1,
2025-07-15,0,SELL,-1.0,330.79,1,
2025-07-16,0,SELL,-1.0,303.89,1,
2025-07-17,0,SELL,-1.0,299.38,1,
2025-07-18,0,SELL,-1.0,299.33,1,
2025-07-19,0,HOLD,0.0,313.99,1,
2025-07-20,0,BUY,1.0,331.21,1,
2025-07-21,0,SELL,-1.0,333.09,1,
2025-07-22,0,HOLD,0.0,302.0,1,
2025-07-23,0,SELL,-1.0,310.47,1,
2025-07-24,0,SELL,-1.0,329.76,1,
2025-07-25,0,HOLD,0.0,314.01,1,
2025-07-26,0,SELL,-1.0,304.87,1,
2025-07-27,0,HOLD,0.0,380.25,1,
2025-07-28,0,SELL,-1.0,423.49,1,
2025-07-29,0,SELL,-1.0,303.52,1,
2025-07-30,0,SELL,-1.0,367.28,1,
2025-07-31,0,SELL,-1.0,307.34,1,
2025-08-01,0,SELL,-1.0,319.18,1,
2025-08-02,0,SELL,-1.0,408.72,2,
2025-08-03,0,HOLD,0.0,347.34,1,
2025-08-04,0,HOLD,0.0,320.84,1,
2025-08-05,0,SELL,-1.0,361.54,1,
2025-08-06,0,HOLD,0.0,305.13,1,
2025-08-07,0,SELL,-1.0,320.06,1,
2025-08-08,0,HOLD,0.0,420.69,1,
2025-08-09,0,HOLD,0.0,316.19,1,
2025-08-10,0,SELL,-1.0,396.36,1,
2025-08-11,0,HOLD,0.0,347.41,1,
2025-08-12,0,SELL,-1.0,346.97,1,
2025-08-13,0,SELL,-1.0,410.93,1,
2025-08-14,0,SELL,-1.0,379.09,1,
2025-08-15,0,SELL,-1.0,297.64,1,
2025-08-16,0,BUY,1.0,323.59,1,
2025-08-17,0,SELL,-1.0,374.7,1,
2025-08-18,0,SELL,-1.0,295.34,1,
2025-08-19,0,SELL,-1.0,405.07,1,
2025-08-20,0,SELL,-1.0,418.73,1,
2025-08-21,0,SELL,-1.0,288.24,1,
2025-08-22,0,SELL,-1.0,306.5,1,
2025-08-23,0,SELL,-1.0,400.07,1,
2025-08-24,0,HOLD,0.0,315.56,1,
2025-08-25,0,HOLD,0.0,292.9,1,
2025-08-26,0,SELL,-1.0,312.42,1,
2025-08-27,0,SELL,-1.0,336.99,1,
2025-08-28,0,BUY,1.0,324.99,1,
2025-08-29,0,SELL,-1.0,335.72,1,
2025-08-30,0,SELL,-1.0,300.91,1,
2025-08-31,0,SELL,-1.0,418.78,1,
2025-09-01,0,HOLD,0.0,331.62,1,
2025-09-02,0,HOLD,0.0,325.96,1,
2025-09-03,0,SELL,-1.0,311.04,1,
2025-09-04,0,SELL,-1.0,298.57,1,
2025-09-05,0,SELL,-1.0,342.69,1,
2025-09-06,0,HOLD,0.0,401.55,1,
2025-09-07,0,SELL,-1.0,316.67,1,
2025-09-08,0,SELL,-1.0,389.85,2,
2025-09-09,0,SELL,-1.0,313.52,1,
2025-09-10,0,SELL,-1.0,335.24,1,
2025-09-11,0,HOLD,0.0,302.2,1,
2025-09-12,0,SELL,-1.0,384.23,1,
2025-09-13,0,SELL,-1.0,327.92,1,
2025-09-14,0,SELL,-1.0,322.75,1,
2025-09-15,0,SELL,-1.0,323.06,1,
2025-09-16,0,HOLD,0.0,348.64,1,
2025-09-17,0,HOLD,0.0,301.79,1,
2025-09-18,0,HOLD,0.0,305.5,1,
2025-09-19,0,SELL,-1.0,316.85,1,
2025-09-20,0,HOLD,0.0,328.8,1,
2025-09-21,0,SELL,-1.0,291.54,1,
2025-09-22,0,HOLD,0.0,337.95,1,
2025-09-23,0,SELL,-1.0,307.0,1,
2025-09-24,0,HOLD,0.0,311.22,1,
2025-09-25,0,HOLD,0.0,306.5,1,
2025-09-26,0,SELL,-1.0,370.36,1,
2025-09-27,0,HOLD,0.0,337.0,1,
2025-09-28,0,SELL,-1.0,354.21,1,
2025-09-29,0,SELL,-1.0,362.68,1,
2025-09-30,0,SELL,-1.0,345.01,1,
2025-10-01,0,HOLD,0.0,330.29,1,
2025-10-02,0,SELL,-1.0,322.2,1,
2025-10-03,0,SELL,-1.0,358.66,1,
2025-10-04,0,HOLD,0.0,295.1,1,
2025-10-05,0,SELL,-1.0,323.99,1,
2025-10-06,0,HOLD,0.0,340.0,1,
2025-10-07,0,SELL,-1.0,335.79,1,
2025-10-08,0,SELL,-1.0,316.01,1,
2025-10-09,0,SELL,-1.0,293.21,1,
2025-10-10,0,SELL,-1.0,401.86,1,
2025-10-11,0,SELL,-1.0,291.27,1,
2025-10-12,0,HOLD,0.0,399.79,1,
2025-10-13,0,SELL,-1.0,304.61,1,
2025-10-14,0,HOLD,0.0,390.74,1,
2025-10-15,0,HOLD,0.0,317.94,1,
2025-10-16,0,SELL,-1.0,334.77,1,
2025-10-17,0,HOLD,0.0,311.38,1,
2025-10-18,0,HOLD,0.0,340.82,1,
2025-10-19,0,SELL,-1.0,373.68,1,
2025-10-20,0,HOLD,0.0,328.67,1,
2025-10-21,0,HOLD,0.0,349.59,1,
2025-10-22,0,HOLD,0.0,411.77,1,
2025-10-23,0,HOLD,0.0,302.51,1,
2025-10-24,0,SELL,-1.0,413.46,1,
2025-10-25,0,SELL,-1.0,372.65,1,
2025-10-26,0,SELL,-1.0,328.04,1,
2025-10-27,0,HOLD,0.0,549.96,1,
2025-10-28,0,HOLD,0.0,299.56,1,
2025-10-29,0,HOLD,0.0,305.45,1,
2025-10-30,0,HOLD,0.0,373.35,1,
2025-10-31,0,SELL,-1.0,372.54,1,
2025-11-01,0,HOLD,0.0,291.19,1,
2025-11-02,0,SELL,-1.0,334.94,1,
2025-11-03,0,SELL,-1.0,310.61,1,
2025-11-04,0,SELL,-1.0,323.04,1,
2025-11-05,0,HOLD,0.0,344.23,1,
2025-11-06,0,HOLD,0.0,331.54,1,
2025-11-07,0,HOLD,0.0,327.17,1,
2025-11-08,0,SELL,-1.0,313.3,1,
2025-11-09,0,HOLD,0.0,331.07,1,
2025-11-10,0,SELL,-1.0,422.48,1,
2025-11-11,0,SELL,-1.0,413.27,1,
2025-11-12,0,SELL,-1.0,352.71,1,
2025-11-13,0,SELL,-1.0,336.32,1,
2025-11-14,0,HOLD,0.0,420.76,1,
2025-11-15,0,SELL,-1.0,276.73,1,
2025-11-16,0,HOLD,0.0,328.92,1,
2025-11-17,0,HOLD,0.0,300.92,1,
2025-11-18,0,HOLD,0.0,348.8,1,
2025-11-19,0,HOLD,0.0,302.56,1,
2025-11-20,0,HOLD,0.0,394.94,1,
2025-11-21,0,SELL,-1.0,332.73,1,
2025-11-22,0,HOLD,0.0,284.3,1,
2025-11-23,0,HOLD,0.0,401.2,1,
2025-11-24,0,SELL,-1.0,368.0,1,
2025-11-25,0,HOLD,0.0,311.93,1,
2025-11-26,0,HOLD,0.0,374.71,1,
2025-11-27,0,HOLD,0.0,277.98,1,
2025-11-28,0,HOLD,0.0,293.7,1,
2025-11-29,0,HOLD,0.0,281.29,1,
2025-11-30,0,HOLD,0.0,398.41,1,
2025-12-01,0,SELL,-1.0,319.88,1,
2025-12-02,0,HOLD,0.0,402.33,1,
2025-12-03,0,HOLD,0.0,317.72,1,
2025-12-04,0,HOLD,0.0,332.29,1,
2025-12-05,0,HOLD,0.0,293.31,1,
2025-12-06,0,HOLD,0.0,294.7,1,
2025-12-07,0,HOLD,0.0,333.59,1,
2025-12-08,0,SELL,-1.0,404.07,1,
2025-12-09,0,SELL,-1.0,295.7,1,
2025-12-10,0,HOLD,0.0,299.53,1,
2025-12-11,0,HOLD,0.0,324.35,1,
2025-12-12,0,HOLD,0.0,319.86,1,
2025-12-13,0,BUY,1.0,321.26,1,
2025-12-14,0,SELL,-1.0,301.89,1,
2025-12-15,0,SELL,-1.0,337.09,1,
2025-12-16,0,SELL,-1.0,358.38,1,
2025-12-17,0,HOLD,0.0,308.74,1,
2025-12-18,0,SELL,-1.0,345.4,1,
2025-12-19,0,SELL,-1.0,299.39,1,
2025-12-20,0,SELL,-1.0,308.19,1,
2025-12-21,0,HOLD,0.0,426.68,1,
2025-12-22,0,HOLD,0.0,403.77,1,
2025-12-23,0,HOLD,0.0,310.21,1,
2025-12-24,0,SELL,-1.0,305.08,1,
2025-12-25,0,HOLD,0.0,318.8,1,
2025-12-26,0,HOLD,0.0,323.38,1,
2025-12-27,0,HOLD,0.0,348.65,1,
2025-12-28,0,HOLD,0.0,301.9,1,
2025-12-29,0,HOLD,0.0,310.04,1,
2025-12-30,0,HOLD,0.0,324.49,1,
2025-12-31,0,SELL,-1.0,311.52,1,
