date,window_idx,decision_raw,position,latency_s,attempts,error
2025-06-08,0,HOLD,0.0,341.04,2,
2025-06-09,0,HOLD,0.0,229.73,1,
2025-06-10,0,HOLD,0.0,346.19,1,
2025-06-11,0,HOLD,0.0,278.88,1,
2025-06-12,0,HOLD,0.0,268.83,1,
2025-06-13,0,HOLD,0.0,253.49,1,
2025-06-14,0,HOLD,0.0,256.41,1,
2025-06-15,0,SELL,-1.0,237.79,1,
2025-06-16,0,SELL,-1.0,281.28,1,
2025-06-17,0,SELL,-1.0,305.28,1,
2025-06-18,0,HOLD,0.0,255.18,1,
2025-06-19,0,HOLD,0.0,281.24,1,
2025-06-20,0,HOLD,0.0,361.69,1,
2025-06-21,0,SELL,-1.0,310.38,1,
2025-06-22,0,SELL,-1.0,336.04,1,
2025-06-23,0,SELL,-1.0,258.67,1,
2025-06-24,0,SELL,-1.0,316.3,1,
2025-06-25,0,HOLD,0.0,336.44,1,
2025-06-26,0,BUY,1.0,345.13,1,
2025-06-27,0,SELL,-1.0,328.62,1,
2025-06-28,0,SELL,-1.0,288.91,1,
2025-06-29,0,HOLD,0.0,262.31,1,
2025-06-30,0,SELL,-1.0,236.6,1,
2025-07-01,0,SELL,-1.0,370.51,1,
2025-07-02,0,HOLD,0.0,282.67,1,
2025-07-03,0,HOLD,0.0,243.03,1,
2025-07-04,0,SELL,-1.0,274.1,1,
2025-07-05,0,HOLD,0.0,294.58,1,
2025-07-06,0,HOLD,0.0,360.49,1,
2025-07-07,0,SELL,-1.0,306.56,1,
2025-07-08,0,SELL,-1.0,266.5,1,
2025-07-09,0,HOLD,0.0,239.63,1,
2025-07-10,0,HOLD,0.0,260.81,1,
2025-07-11,0,SELL,-1.0,261.05,1,
2025-07-12,0,HOLD,0.0,295.73,1,
2025-07-13,0,SELL,-1.0,256.22,1,
2025-07-14,0,HOLD,0.0,316.63,1,
2025-07-15,0,HOLD,0.0,322.28,1,
2025-07-16,0,SELL,-1.0,337.38,1,
2025-07-17,0,SELL,-1.0,288.12,1,
2025-07-18,0,HOLD,0.0,327.31,1,
2025-07-19,0,SELL,-1.0,282.14,1,
2025-07-20,0,SELL,-1.0,242.82,1,
2025-07-21,0,BUY,1.0,319.48,1,
2025-07-22,0,SELL,-1.0,296.09,1,
2025-07-23,0,HOLD,0.0,212.18,1,
2025-07-24,0,SELL,-1.0,269.33,1,
2025-07-25,0,SELL,-1.0,233.71,1,
2025-07-26,0,SELL,-1.0,251.13,1,
2025-07-27,0,HOLD,0.0,283.38,1,
2025-07-28,0,SELL,-1.0,253.43,1,
2025-07-29,0,HOLD,0.0,623.48,2,
2025-07-30,0,SELL,-1.0,267.88,1,
2025-07-31,0,SELL,-1.0,460.37,1,
2025-08-01,0,SELL,-1.0,254.04,1,
2025-08-02,0,SELL,-1.0,317.13,1,
2025-08-03,0,SELL,-1.0,253.45,1,
2025-08-04,0,SELL,-1.0,262.18,1,
2025-08-05,0,SELL,-1.0,216.78,1,
2025-08-06,0,HOLD,0.0,261.36,1,
2025-08-07,0,SELL,-1.0,266.79,1,
2025-08-08,0,SELL,-1.0,329.81,1,
2025-08-09,0,HOLD,0.0,266.89,1,
2025-08-10,0,HOLD,0.0,249.81,1,
2025-08-11,0,HOLD,0.0,289.03,1,
2025-08-12,0,SELL,-1.0,258.12,1,
2025-08-13,0,HOLD,0.0,321.97,1,
2025-08-14,0,HOLD,0.0,269.85,1,
2025-08-15,0,SELL,-1.0,356.03,1,
2025-08-16,0,SELL,-1.0,247.89,1,
2025-08-17,0,HOLD,0.0,342.73,1,
2025-08-18,0,SELL,-1.0,309.84,1,
2025-08-19,0,HOLD,0.0,241.63,1,
2025-08-20,0,HOLD,0.0,388.57,1,
2025-08-21,0,HOLD,0.0,248.86,1,
2025-08-22,0,HOLD,0.0,257.22,1,
2025-08-23,0,SELL,-1.0,330.26,1,
2025-08-24,0,SELL,-1.0,286.87,1,
2025-08-25,0,SELL,-1.0,270.1,1,
2025-08-26,0,HOLD,0.0,249.42,1,
2025-08-27,0,SELL,-1.0,371.47,1,
2025-08-28,0,SELL,-1.0,254.12,1,
2025-08-29,0,SELL,-1.0,296.96,1,
2025-08-30,0,SELL,-1.0,282.17,1,
2025-08-31,0,SELL,-1.0,338.8,1,
2025-09-01,0,HOLD,0.0,564.4,2,
2025-09-02,0,SELL,-1.0,255.87,1,
2025-09-03,0,HOLD,0.0,338.51,1,
2025-09-04,0,SELL,-1.0,340.77,1,
2025-09-05,0,SELL,-1.0,340.83,1,
2025-09-06,0,SELL,-1.0,240.7,1,
2025-09-07,0,HOLD,0.0,247.29,1,
2025-09-08,0,SELL,-1.0,268.43,1,
2025-09-09,0,HOLD,0.0,260.87,1,
2025-09-10,0,SELL,-1.0,339.64,1,
2025-09-11,0,SELL,-1.0,218.16,1,
2025-09-12,0,HOLD,0.0,244.18,1,
2025-09-13,0,HOLD,0.0,272.22,1,
2025-09-14,0,SELL,-1.0,351.68,1,
2025-09-15,0,SELL,-1.0,383.51,1,
2025-09-16,0,HOLD,0.0,319.1,1,
2025-09-17,0,SELL,-1.0,298.34,1,
2025-09-18,0,HOLD,0.0,323.13,1,
2025-09-19,0,SELL,-1.0,253.87,1,
2025-09-20,0,SELL,-1.0,458.46,2,
2025-09-21,0,HOLD,0.0,251.41,1,
2025-09-22,0,SELL,-1.0,238.78,1,
2025-09-23,0,HOLD,0.0,334.95,1,
2025-09-24,0,SELL,-1.0,297.97,1,
2025-09-25,0,SELL,-1.0,249.66,1,
2025-09-26,0,SELL,-1.0,278.47,1,
2025-09-27,0,HOLD,0.0,327.23,1,
2025-09-28,0,HOLD,0.0,425.69,1,
2025-09-29,0,HOLD,0.0,249.49,1,
2025-09-30,0,HOLD,0.0,270.93,1,
2025-10-01,0,HOLD,0.0,266.11,1,
2025-10-02,0,HOLD,0.0,286.1,1,
2025-10-03,0,SELL,-1.0,326.08,1,
2025-10-04,0,SELL,-1.0,373.36,1,
2025-10-05,0,HOLD,0.0,329.08,1,
2025-10-06,0,SELL,-1.0,261.48,1,
2025-10-07,0,HOLD,0.0,266.64,1,
2025-10-08,0,HOLD,0.0,309.19,1,
2025-10-09,0,SELL,-1.0,252.67,1,
2025-10-10,0,HOLD,0.0,265.46,1,
2025-10-11,0,HOLD,0.0,287.55,1,
2025-10-12,0,BUY,1.0,283.41,1,
2025-10-13,0,HOLD,0.0,286.95,1,
2025-10-14,0,HOLD,0.0,352.05,1,
2025-10-15,0,HOLD,0.0,252.21,1,
2025-10-16,0,HOLD,0.0,278.15,1,
2025-10-17,0,HOLD,0.0,231.5,1,
2025-10-18,0,HOLD,0.0,355.21,1,
2025-10-19,0,SELL,-1.0,280.21,1,
2025-10-20,0,SELL,-1.0,278.46,1,
2025-10-21,0,HOLD,0.0,334.34,1,
2025-10-22,0,SELL,-1.0,296.27,1,
2025-10-23,0,HOLD,0.0,344.8,1,
2025-10-24,0,HOLD,0.0,331.69,1,
2025-10-25,0,SELL,-1.0,284.35,1,
2025-10-26,0,HOLD,0.0,275.89,1,
2025-10-27,0,SELL,-1.0,278.74,1,
2025-10-28,0,HOLD,0.0,271.55,1,
2025-10-29,0,HOLD,0.0,249.53,1,
2025-10-30,0,HOLD,0.0,293.79,2,
2025-10-31,0,SELL,-1.0,379.96,1,
2025-11-01,0,HOLD,0.0,256.6,1,
2025-11-02,0,SELL,-1.0,295.86,1,
2025-11-03,0,HOLD,0.0,373.11,1,
2025-11-04,0,SELL,-1.0,311.42,1,
2025-11-05,0,SELL,-1.0,332.44,1,
2025-11-06,0,HOLD,0.0,292.34,1,
2025-11-07,0,HOLD,0.0,331.67,1,
2025-11-08,0,SELL,-1.0,260.39,1,
2025-11-09,0,HOLD,0.0,286.63,1,
2025-11-10,0,SELL,-1.0,338.36,1,
2025-11-11,0,SELL,-1.0,250.27,1,
2025-11-12,0,HOLD,0.0,244.18,1,
2025-11-13,0,SELL,-1.0,274.53,2,
2025-11-14,0,HOLD,0.0,292.96,1,
2025-11-15,0,HOLD,0.0,277.11,1,
2025-11-16,0,SELL,-1.0,356.74,1,
2025-11-17,0,HOLD,0.0,320.27,1,
2025-11-18,0,HOLD,0.0,307.59,1,
2025-11-19,0,HOLD,0.0,252.6,1,
2025-11-20,0,HOLD,0.0,331.99,1,
2025-11-21,0,SELL,-1.0,234.6,1,
2025-11-22,0,HOLD,0.0,261.57,1,
2025-11-23,0,HOLD,0.0,312.41,1,
2025-11-24,0,SELL,-1.0,276.31,1,
2025-11-25,0,HOLD,0.0,327.99,1,
2025-11-26,0,,0.0,74.25,3,'NoneType' object is not subscriptable
2025-11-27,0,HOLD,0.0,435.62,2,
2025-11-28,0,SELL,-1.0,358.33,1,
2025-11-29,0,HOLD,0.0,373.91,1,
2025-11-30,0,SELL,-1.0,230.26,1,
2025-12-01,0,HOLD,0.0,274.67,1,
2025-12-02,0,,0.0,74.46,3,'NoneType' object is not subscriptable
2025-12-03,0,,0.0,83.73,3,'NoneType' object is not subscriptable
2025-12-04,0,HOLD,0.0,440.35,3,
2025-12-05,0,,0.0,83.15,3,'NoneType' object is not subscriptable
2025-12-06,0,,0.0,100.05,3,'NoneType' object is not subscriptable
2025-12-07,0,,0.0,66.27,3,'NoneType' object is not subscriptable
2025-12-08,0,HOLD,0.0,390.38,3,
2025-12-09,0,,0.0,75.36,3,'NoneType' object is not subscriptable
2025-12-10,0,,0.0,91.83,3,'NoneType' object is not subscriptable
2025-12-11,0,HOLD,0.0,425.8,1,
2025-12-12,0,HOLD,0.0,363.46,1,
2025-12-13,0,HOLD,0.0,420.03,3,
2025-12-14,0,SELL,-1.0,327.6,1,
2025-12-15,0,HOLD,0.0,264.89,1,
2025-12-16,0,HOLD,0.0,254.8,1,
2025-12-17,0,SELL,-1.0,257.4,1,
2025-12-18,0,SELL,-1.0,320.86,1,
2025-12-19,0,HOLD,0.0,249.23,1,
2025-12-20,0,HOLD,0.0,240.0,1,
2025-12-21,0,HOLD,0.0,367.6,1,
2025-12-22,0,HOLD,0.0,233.92,1,
2025-12-23,0,SELL,-1.0,302.84,1,
2025-12-24,0,SELL,-1.0,222.52,1,
2025-12-25,0,HOLD,0.0,308.1,1,
2025-12-26,0,SELL,-1.0,358.24,1,
2025-12-27,0,HOLD,0.0,283.42,1,
2025-12-28,0,SELL,-1.0,232.79,1,
2025-12-29,0,SELL,-1.0,370.65,1,
2025-12-30,0,HOLD,0.0,235.3,1,
2025-12-31,0,SELL,-1.0,291.74,1,
